name,memory_gb,tdp_w,price
ASUS GeForce RTX 2070 Dual 8G Evo V GeForce RTX 2070,8,175,61355.0
ASUS GeForce RTX 2070 Dual A8G GeForce RTX 2070,8,175,61355.0
ASUS GeForce RTX 2070 Dual A8G EVO GeForce RTX 2070,8,175,61355.0
ASUS GeForce RTX 2070 Dual O8G GeForce RTX 2070,8,175,61355.0
ASUS GeForce RTX 2070 Dual O8G Evo V GeForce RTX 2070,8,175,61355.0
ASUS GeForce RTX 2070 Mini Dual GeForce RTX 2070,8,175,61355.0
ASUS GeForce RTX 2070 ROG STRIX A8G GeForce RTX 2070,8,175,61355.0
ASUS GeForce RTX 2070 ROG STRIX O8G GeForce RTX 2070,8,175,61355.0
ASUS GeForce RTX 2070 Super Dual 8G Evo GeForce RTX 2070 Super,8,260,61355.0
ASUS GeForce RTX 2070 Super Dual A8G Evo GeForce RTX 2070 Super,8,260,61355.0
ASUS GeForce RTX 2070 Super Dual O8G Evo GeForce RTX 2070 Super,8,260,61355.0
ASUS GeForce RTX 2070 Super ROG Strix 8G Gaming GeForce RTX 2070 Super,8,260,61355.0
ASUS GeForce RTX 2070 Super ROG Strix A8G Gaming GeForce RTX 2070 Super,8,260,61355.0
ASUS GeForce RTX 2070 Super ROG Strix O8G Gaming GeForce RTX 2070 Super,8,260,61355.0
ASUS GeForce RTX 2070 Super Turbo 8G EVO GeForce RTX 2070 Super,8,260,61355.0
ASUS GeForce RTX 2070 Turbo 8G GeForce RTX 2070,8,175,61355.0
ASUS GeForce RTX 2080 Dual O8G GeForce RTX 2080,8,225,61355.0
ASUS GeForce RTX 2080 ROG STRIX O8G Gaming GeForce RTX 2080,8,225,61355.0
ASUS GeForce RTX 2080 Super Dual 8G Evo GeForce RTX 2080 Super,8,250,61355.0
ASUS GeForce RTX 2080 Super Dual 8G Evo V GeForce RTX 2080 Super,8,250,61355.0
ASUS GeForce RTX 2080 Super Dual O8G Evo GeForce RTX 2080 Super,8,250,61355.0
ASUS GeForce RTX 2080 Super Dual O8G Evo V GeForce RTX 2080 Super,8,250,61355.0
ASUS GeForce RTX 2080 Super ROG Strix 8G Gaming GeForce RTX 2080 Super,8,250,61355.0
ASUS GeForce RTX 2080 Super ROG Strix A8G Gaming GeForce RTX 2080 Super,8,250,61355.0
ASUS GeForce RTX 2080 Super ROG Strix O8G Gaming GeForce RTX 2080 Super,8,250,61355.0
ASUS GeForce RTX 2080 Super ROG Strix O8G White Edition GeForce RTX 2080 Super,8,250,61355.0
ASUS GeForce RTX 2080 Super Turbo 8G Evo GeForce RTX 2080 Super,8,250,61355.0
ASUS GeForce RTX 2080 Ti Dual 1 GeForce RTX 2080 Ti,11,285,61355.0
ASUS GeForce RTX 2080 Ti Dual A1 GeForce RTX 2080 Ti,11,250,61355.0
ASUS GeForce RTX 2080 Ti Dual O1 GeForce RTX 2080 Ti,11,285,61355.0
ASUS GeForce RTX 2080 Ti ROG Strix 1 GeForce RTX 2080 Ti,11,250,61355.0
ASUS GeForce RTX 2080 Ti ROG Strix A1 GeForce RTX 2080 Ti,11,285,61355.0
ASUS GeForce RTX 2080 Ti ROG Strix O1 GeForce RTX 2080 Ti,11,250,61355.0
ASUS GeForce RTX 2080 Ti ROG Strix O11G White Edition GeForce RTX 2080 Ti,11,285,61355.0
ASUS GeForce RTX 2080 Ti Turbo 1 GeForce RTX 2080 Ti,11,285,61355.0
ASUS GeForce RTX 3050 Dual GeForce RTX 3050 (8GB),8,130,61355.0
ASUS GeForce RTX 3050 Dual GeForce RTX 3050 (6GB),6,70,61355.0
ASUS GeForce RTX 3050 Low Profile GeForce RTX 3050 (6GB),6,350,61355.0
ASUS GeForce RTX 3050 LP BRK GeForce RTX 3050 (6GB),6,130,61355.0
ASUS GeForce RTX 3050 Phoenix GeForce RTX 3050 (8GB),8,130,61355.0
ASUS GeForce RTX 3050 ROG Strix GeForce RTX 3050 (8GB),8,130,61355.0
ASUS GeForce RTX 3060 Dual LHR GeForce RTX 3060,12,170,61355.0
ASUS GeForce RTX 3060 Dual OC GeForce RTX 3060,12,170,61355.0
ASUS GeForce RTX 3060 Phoenix V2 12G LHR GeForce RTX 3060,12,170,61355.0
ASUS GeForce RTX 3060 ROG Strix GeForce RTX 3060,12,170,61355.0
ASUS GeForce RTX 3060 ROG Strix LHR GeForce RTX 3060,12,170,61355.0
ASUS GeForce RTX 3060 ROG Strix OC GeForce RTX 3060,12,170,61355.0
ASUS GeForce RTX 3060 Ti Dual Mini V2 8G LHR GeForce RTX 3060 Ti,8,225,61355.0
ASUS GeForce RTX 3060 Ti Dual Mini V2 O8G LHR GeForce RTX 3060 Ti,8,250,61355.0
ASUS GeForce RTX 3060 Ti Dual V2 O8G LHR GeForce RTX 3060 Ti,8,200,61355.0
ASUS GeForce RTX 3060 Ti ROG Strix V2 O8G LHR GeForce RTX 3060 Ti,8,220,61355.0
ASUS GeForce RTX 3060 Ti TUF GeForce RTX 3060 Ti,8,200,61355.0
ASUS GeForce RTX 3060 Ti TUF V2 8G LHR GeForce RTX 3060 Ti,8,200,61355.0
ASUS GeForce RTX 3060 Ti TUF V2 O8G LHR GeForce RTX 3060 Ti,8,200,61355.0
ASUS GeForce RTX 3060 TUF GeForce RTX 3060,12,170,61355.0
ASUS GeForce RTX 3060 TUF LHR GeForce RTX 3060,12,170,61355.0
ASUS GeForce RTX 3060 TUF OC GeForce RTX 3060,12,170,61355.0
ASUS GeForce RTX 3070 Dual V2 O8G LHR GeForce RTX 3070,8,220,61355.0
ASUS GeForce RTX 3070 Noctua Edition GeForce RTX 3070,8,220,61355.0
ASUS GeForce RTX 3070 ROG Strix 8G White LHR GeForce RTX 3070,8,220,61355.0
ASUS GeForce RTX 3070 ROG Strix O8G White LHR GeForce RTX 3070,8,220,61355.0
ASUS GeForce RTX 3070 ROG Strix V2 O8G LHR GeForce RTX 3070,8,220,61355.0
ASUS GeForce RTX 3070 Ti ROG Strix GeForce RTX 3070 Ti,8,290,61355.0
ASUS GeForce RTX 3070 Ti ROG Strix OC GeForce RTX 3070 Ti,8,290,61355.0
ASUS GeForce RTX 3070 Ti TUF O8G LHR GeForce RTX 3070 Ti,8,290,61355.0
ASUS GeForce RTX 3070 TUF V2 O8G LHR GeForce RTX 3070,8,220,61355.0
ASUS GeForce RTX 3080 Noctua GeForce RTX 3080,10,320,61355.0
ASUS GeForce RTX 3080 ROG Strix GeForce RTX 3080 (12GB),12,350,61355.0
ASUS GeForce RTX 3080 ROG Strix 1 GeForce RTX 3080,10,320,61355.0
ASUS GeForce RTX 3080 ROG Strix O1 GeForce RTX 3080,10,320,61355.0
ASUS GeForce RTX 3080 ROG Strix V2 10G LHR GeForce RTX 3080,10,320,61355.0
ASUS GeForce RTX 3080 ROG Strix V2 O10G LHR GeForce RTX 3080,10,320,61355.0
ASUS GeForce RTX 3080 Ti ROG Strix O12G GeForce RTX 3080 Ti,12,350,61355.0
ASUS GeForce RTX 3080 Ti TUF GeForce RTX 3080 Ti,12,350,61355.0
ASUS GeForce RTX 3080 Ti TUF O12G GeForce RTX 3080 Ti,12,350,61355.0
ASUS GeForce RTX 3080 TUF GeForce RTX 3080 (12GB),12,350,61355.0
ASUS GeForce RTX 3080 TUF Gaming 1 GeForce RTX 3080,10,320,61355.0
ASUS GeForce RTX 3080 TUF Gaming O1 GeForce RTX 3080,10,320,61355.0
ASUS GeForce RTX 3080 TUF V2 10G LHR GeForce RTX 3080,10,320,61355.0
ASUS GeForce RTX 3080 TUF V2 O10G LHR GeForce RTX 3080,10,320,61355.0
ASUS GeForce RTX 3090 ROG Strix 2 GeForce RTX 3090,24,350,61355.0
ASUS GeForce RTX 3090 ROG Strix O2 GeForce RTX 3090,24,350,61355.0
ASUS GeForce RTX 3090 Ti ROG Strix LC GeForce RTX 3090 Ti,24,480,61355.0
ASUS GeForce RTX 3090 Ti TUF GeForce RTX 3090 Ti,24,450,61355.0
ASUS GeForce RTX 3090 TUF Gaming 2 GeForce RTX 3090,24,350,61355.0
ASUS GeForce RTX 3090 TUF Gaming O2 GeForce RTX 3090,24,350,61355.0
ASUS GeForce RTX 4060 Dual GeForce RTX 4060 (8GB),8,115,61355.0
ASUS GeForce RTX 4060 Low Profile O8G BRK GeForce RTX 4060 (8GB),8,115,61355.0
ASUS GeForce RTX 4060 ROG Strix GeForce RTX 4060 (8GB),8,115,61355.0
ASUS GeForce RTX 4060 Ti Dual GeForce RTX 4060 Ti (8GB),8,160,61355.0
ASUS GeForce RTX 4060 Ti Dual GeForce RTX 4060 Ti (16GB),16,160,61355.0
ASUS GeForce RTX 4060 Ti Dual A GeForce RTX 4060 Ti (16GB),16,160,61355.0
ASUS GeForce RTX 4060 Ti Dual O8G White GeForce RTX 4060 Ti (8GB),8,650,61355.0
ASUS GeForce RTX 4060 Ti ProArt GeForce RTX 4060 Ti (16GB),16,160,61355.0
ASUS GeForce RTX 4060 Ti ProArt A GeForce RTX 4060 Ti (16GB),16,160,61355.0
ASUS GeForce RTX 4060 Ti Strix GeForce RTX 4060 Ti (16GB),16,160,61355.0
ASUS GeForce RTX 4060 Ti Strix A GeForce RTX 4060 Ti (16GB),16,160,61355.0
ASUS GeForce RTX 4060 Ti TUF GeForce RTX 4060 Ti (8GB),8,160,61355.0
ASUS GeForce RTX 4070 Dual GeForce RTX 4070,12,200,61355.0
ASUS GeForce RTX 4070 Dual 12G White Edition GeForce RTX 4070,12,200,61355.0
ASUS GeForce RTX 4070 Dual O12G EVO GeForce RTX 4070,12,200,61355.0
ASUS GeForce RTX 4070 Dual O12G White Edition GeForce RTX 4070,12,200,61355.0
ASUS GeForce RTX 4070 Super Dual GeForce RTX 4070 Super (12GB),12,220,61355.0
ASUS GeForce RTX 4070 Super Dual 12G White GeForce RTX 4070 Super (12GB),12,220,61355.0
ASUS GeForce RTX 4070 Super Dual Evo GeForce RTX 4070 Super (12GB),12,220,61355.0
ASUS GeForce RTX 4070 Super Dual O12G White GeForce RTX 4070 Super (12GB),12,220,61355.0
ASUS GeForce RTX 4070 Super ProArt GeForce RTX 4070 Super (12GB),12,220,61355.0
ASUS GeForce RTX 4070 Super ROG Strix GeForce RTX 4070 Super (12GB),12,220,61355.0
ASUS GeForce RTX 4070 Super TUF GeForce RTX 4070 Super (12GB),12,220,61355.0
ASUS GeForce RTX 4070 Ti Super Dual GeForce RTX 4070 Ti Super (16GB),16,285,61355.0
ASUS GeForce RTX 4070 Ti Super ProArt GeForce RTX 4070 Ti Super (16GB),16,285,61355.0
ASUS GeForce RTX 4070 Ti Super ROG Strix GeForce RTX 4070 Ti Super (16GB),16,285,61355.0
ASUS GeForce RTX 4070 Ti Super TUF GeForce RTX 4070 Ti Super (16GB),16,285,61355.0
ASUS GeForce RTX 4070 Ti Super TUF O16G BTF White GeForce RTX 4070 Ti Super (16GB),16,285,61355.0
ASUS GeForce RTX 4070 Ti Super TUF O16G White GeForce RTX 4070 Ti Super (16GB),16,285,61355.0
ASUS GeForce RTX 4070 TUF GeForce RTX 4070,12,200,61355.0
ASUS GeForce RTX 4080 ROG Strix GeForce RTX 4080,16,320,61355.0
ASUS GeForce RTX 4080 Super Noctua OC Edition GeForce RTX 4080 Super (16GB),16,320,61355.0
ASUS GeForce RTX 4080 Super ProArt GeForce RTX 4080 Super (16GB),16,320,61355.0
ASUS GeForce RTX 4080 Super ROG Strix GeForce RTX 4080 Super (16GB),16,320,61355.0
ASUS GeForce RTX 4080 Super ROG Strix 16G White GeForce RTX 4080 Super (16GB),16,320,61355.0
ASUS GeForce RTX 4080 Super ROG Strix O16G White GeForce RTX 4080 Super (16GB),16,320,61355.0
ASUS GeForce RTX 4080 Super TUF GeForce RTX 4080 Super (16GB),16,320,61355.0
ASUS GeForce RTX 4080 TUF GeForce RTX 4080,16,320,61355.0
ASUS GeForce RTX 4090 ROG Strix BTF GeForce RTX 4090,24,450,61355.0
ASUS GeForce RTX 4090 ROG Strix LC GeForce RTX 4090,24,450,61355.0
ASUS GeForce RTX 4090 TUF O24G OG GeForce RTX 4090,24,850,61355.0
Asus GT1030 2G CSM GeForce GT 1030,2,30,10168.28
ASUS GTX 650 Ti Boost DirectCU II OC GeForce GTX 650 Ti Boost,2,134,NULL
ASUS GTX 760 DirectCU II OC GeForce GTX 760,2,170,NULL
Asus PH GT1030 O2G GeForce GT 1030,2,30,14110.77
Asus PH GTX 1050 2G GeForce GTX 1050,2,75,19015.67
Asus PH GTX 1050TI 4G GeForce GTX 1050 Ti,4,75,19183.96
Asus PH GTX 1060 3G GeForce GTX 1060 (3GB),3,120,34621.75
Asus PH GTX 1060 6G GeForce GTX 1060 (6GB),6,120,34621.75
Asus PH RX 550 4G M7 Radeon RX 550,4,50,16788.48
ASUS Phoenix PH-GTX1630-4G GeForce GTX 1630,4,75,NULL
ASUS Phoenix PH-GTX1630-4G-EVO GeForce GTX 1630,4,75,NULL
ASUS Phoenix PH-GTX1650-4GD6-P-EVO GeForce GTX 1650 (4GB),4,75,NULL
ASUS Phoenix PH-GTX1650-4GD6-P-V2 GeForce GTX 1650 (4GB),4,75,NULL
ASUS Phoenix PH-GTX1650-O4GD6-P-EVO GeForce GTX 1650 (4GB),4,75,NULL
ASUS Phoenix PH-GTX1650-O4GD6-P-V2 GeForce GTX 1650 (4GB),4,75,NULL
ASUS Phoenix PH-RTX3050-8G-V2 GeForce RTX 3050 (8GB),8,130,NULL
ASUS Prime RTX4070-O12G GeForce RTX 4070,12,220,25417.62
ASUS Prime RTX4070S-12G GeForce RTX 4070 Super (12GB),12,220,10168.28
ASUS Prime RTX4070S-O12G GeForce RTX 4070 Super (12GB),12,220,25417.62
ASUS Prime RTX4070TIS-O16G GeForce RTX 4070 Ti Super (16GB),16,285,25417.62
ASUS Prime RTX5050-8G GeForce RTX 5050 (8GB),8,130,53727.7
ASUS Prime RTX5050-O8G GeForce RTX 5050 (8GB),8,130,25417.62
ASUS Prime RTX5060-8G GeForce RTX 5060 (8GB),8,145,53727.7
ASUS Prime RTX5060-O8G GeForce RTX 5060 (8GB),8,145,25417.62
ASUS Prime RTX5060TI-8G GeForce RTX 5060 Ti (8GB),8,180,53727.7
ASUS Prime RTX5060TI-O8G GeForce RTX 5060 Ti (8GB),8,180,25417.62
ASUS Prime RX9060XT-O8G Radeon RX 9060 XT (8GB),8,151,25417.62
ASUS ProArt RTX4060-O8G GeForce RTX 4060 (8GB),8,115,63108.0
ASUS ProArt RTX4060TI-16G GeForce RTX 4060 Ti (16GB),16,175,20948.35
ASUS ProArt RTX4070-12G GeForce RTX 4070,12,220,9674.81
ASUS ProArt RTX4070S-12G GeForce RTX 4070 Super (12GB),12,220,9674.81
ASUS ProArt RTX4070TI-12G GeForce RTX 4070 Ti,12,285,20948.35
ASUS ProArt RTX4070TIS-16G GeForce RTX 4070 Ti Super (16GB),16,285,NULL
ASUS ProArt RTX4080-O16G GeForce RTX 4080,16,320,63108.0
ASUS ProArt RTX4080S-16G GeForce RTX 4080 Super (16GB),16,340,NULL
ASUS ProArt-RTX4070-O12G GeForce RTX 4070,12,220,63108.0
ASUS PROART-RTX4070TI-O12G GeForce RTX 4070 Ti,12,285,63108.0
ASUS PROART-RTX4080-16G GeForce RTX 4080,16,320,NULL
Asus R9 270 DirectCU II Radeon R9 270,2,150,23577.85
Asus R9 270X DirectCU II Radeon R9 270X,2,180,NULL
ASUS Radeon RX 460 Dual O2G Radeon RX 460 (2GB),2,75,61355.0
ASUS Radeon RX 460 STRIX O4G Gaming Radeon RX 460 (4GB),4,75,61355.0
ASUS Radeon RX 480 Dual O4G Radeon RX 480,4,150,61355.0
ASUS Radeon RX 550 4G Radeon RX 550,4,50,61355.0
ASUS Radeon RX 5500 XT Dual O8G Evo Radeon RX 5500 XT (8GB),8,130,61355.0
ASUS Radeon RX 5500 XT ROG Strix Radeon RX 5500 XT (8GB),8,130,61355.0
ASUS Radeon RX 560 2G Radeon RX 560,2,80,61355.0
ASUS Radeon RX 560 4G EVO Radeon RX 560,4,80,61355.0
ASUS Radeon RX 560 O2G Radeon RX 560,2,80,61355.0
ASUS Radeon RX 560 O4G EVO Radeon RX 560,4,80,61355.0
ASUS Radeon RX 560 STRIX 4G Gaming Radeon RX 560,4,80,61355.0
ASUS Radeon RX 560 STRIX O4G Gaming Radeon RX 560,4,80,61355.0
ASUS Radeon RX 5600 XT ROG Strix Radeon RX 5600 XT (6GB),6,160,61355.0
ASUS Radeon RX 5600 XT TUF O6G Evo Radeon RX 5600 XT (6GB),6,160,61355.0
ASUS Radeon RX 570 Expedition 4G Radeon RX 570 (4GB),4,120,61355.0
ASUS Radeon RX 570 Expedition O4G Radeon RX 570 (4GB),4,120,61355.0
ASUS Radeon RX 570 STRIX 4G Gaming Radeon RX 570 (4GB),4,120,61355.0
ASUS Radeon RX 570 STRIX O4G Gaming Radeon RX 570 (4GB),4,120,61355.0
ASUS Radeon RX 5700 Radeon RX 5700,8,180,61355.0
ASUS Radeon RX 5700 Dual O8G Evo Radeon RX 5700,8,180,61355.0
ASUS Radeon RX 5700 ROG Strix Radeon RX 5700,8,180,61355.0
ASUS Radeon RX 5700 TUF Radeon RX 5700,8,180,61355.0
ASUS Radeon RX 5700 XT Radeon RX 5700 XT,8,225,61355.0
ASUS Radeon RX 5700 XT Dual OC Evo Radeon RX 5700 XT,8,225,61355.0
ASUS Radeon RX 5700 XT ROG Strix Radeon RX 5700 XT,8,225,61355.0
ASUS Radeon RX 5700 XT TUF Radeon RX 5700 XT,8,225,61355.0
ASUS Radeon RX 580 Dual O4G Radeon RX 580 (4GB),4,185,61355.0
ASUS Radeon RX 580 Dual O8G Radeon RX 580 (8GB),8,185,61355.0
ASUS Radeon RX 580 STRIX 8G Gaming Radeon RX 580 (8GB),8,185,61355.0
ASUS Radeon RX 580 STRIX O8G Gaming Radeon RX 580 (8GB),8,185,61355.0
ASUS Radeon RX 580 STRIX T8G Gaming Radeon RX 580 (8GB),8,185,61355.0
ASUS Radeon RX 590 ROG STRIX 8G Gaming Radeon RX 590,8,225,61355.0
ASUS Radeon RX 6400 Dual Radeon RX 6400,4,53,61355.0
ASUS Radeon RX 6400 Phoenix Radeon RX 6400,4,53,61355.0
ASUS Radeon RX 6500 XT Dual Radeon RX 6500 XT (4GB),4,107,61355.0
ASUS Radeon RX 6500 XT TUF Radeon RX 6500 XT (4GB),4,107,61355.0
ASUS Radeon RX 6600 Dual Radeon RX 6600,8,132,61355.0
ASUS Radeon RX 6600 XT Dual OC Radeon RX 6600 XT,8,160,61355.0
ASUS Radeon RX 6600 XT ROG Strix OC Radeon RX 6600 XT,8,160,61355.0
ASUS Radeon RX 6650 XT Dual Radeon RX 6650 XT,8,180,61355.0
ASUS Radeon RX 6700 XT Dual Radeon RX 6700 XT,12,230,61355.0
ASUS Radeon RX 6700 XT Dual (rev2) Radeon RX 6700 XT,12,230,61355.0
ASUS Radeon RX 6700 XT ROG Strix O12G Radeon RX 6700 XT,12,230,61355.0
ASUS Radeon RX 6700 XT TUF O12G Radeon RX 6700 XT,12,230,61355.0
ASUS Radeon RX 6750 XT Dual Radeon RX 6750 XT,12,250,61355.0
ASUS Radeon RX 6750 XT ROG Strix Radeon RX 6750 XT,12,250,61355.0
ASUS Radeon RX 6800 Radeon RX 6800,16,250,61355.0
ASUS Radeon RX 6800 ROG Strix Radeon RX 6800,16,250,61355.0
ASUS Radeon RX 6800 TUF Radeon RX 6800,16,250,61355.0
ASUS Radeon RX 6800 XT TUF Radeon RX 6800 XT,16,300,61355.0
ASUS Radeon RX 6900 XT ROG Strix LC Radeon RX 6900 XT,16,300,61355.0
ASUS Radeon RX 6900 XT ROG Strix Top Edition Radeon RX 6900 XT,16,300,61355.0
ASUS Radeon RX 6900 XT TUF Gaming Top Radeon RX 6900 XT,16,300,61355.0
ASUS Radeon RX 6900 XT TUF OC Radeon RX 6900 XT,16,300,61355.0
ASUS Radeon RX 7600 Dual Radeon RX 7600,8,165,61355.0
ASUS Radeon RX 7600 Dual O8G V2 Radeon RX 7600,8,165,61355.0
ASUS Radeon RX 7600 ROG Strix Radeon RX 7600,8,165,61355.0
ASUS Radeon RX 7600 XT Dual Radeon RX 7600 XT (16GB),16,190,61355.0
ASUS Radeon RX 7600 XT TUF Radeon RX 7600 XT (16GB),16,190,61355.0
ASUS Radeon RX 7700 XT Dual Radeon RX 7700 XT,12,245,61355.0
ASUS Radeon RX 7700 XT TUF Radeon RX 7700 XT,12,245,61355.0
ASUS Radeon RX 7800 XT Dual Radeon RX 7800 XT,16,263,61355.0
ASUS Radeon RX 7800 XT OG OC Edition Radeon RX 7800 XT,16,263,61355.0
ASUS Radeon RX 7800 XT TUF Radeon RX 7800 XT,16,263,61355.0
ASUS Radeon RX 7800 XT TUF O16G White Radeon RX 7800 XT,16,263,61355.0
ASUS Radeon RX 7900 GRE Dual Radeon RX 7900 GRE,16,275,61355.0
ASUS Radeon RX 7900 GRE TUF Radeon RX 7900 GRE,16,275,61355.0
ASUS Radeon RX 7900 XT TUF Radeon RX 7900 XT,20,320,61355.0
ASUS Radeon RX 7900 XTX TUF Radeon RX 7900 XTX,24,355,61355.0
ASUS Radeon RX Vega 56 STRIX O8G Gaming Radeon RX Vega 56,8,250,57761.35
ASUS Radeon VII Radeon VII,16,300,NULL
ASUS ROG Astral  RTX5080-16G-WHITE GeForce RTX 5080 (16GB),16,360,299147.7
ASUS ROG Astral  RTX5080-O16G-WHITE GeForce RTX 5080 (16GB),16,360,299147.7
ASUS ROG Astral  RTX5090-32G-WHITE GeForce RTX 5090 (32GB),32,650,299147.7
ASUS ROG GeForce RTX 3070 V2 OC Edition GeForce RTX 3070,8,220,73171.1
ASUS ROG GeForce RTX 3080 OC Edition GeForce RTX 3080 (12GB),12,320,73171.1
ASUS ROG GeForce RTX 4090 OC Edition 24GB GeForce RTX 4090,24,450,73171.1
ASUS ROG Matrix  RTX4090-P24G-GAMING GeForce RTX 4090,24,450,37688.62
ASUS ROG Matrix GTX 780 Ti Platinum GeForce GTX 780 Ti,3,250,299147.7
Asus ROG POSEIDON GTX 1080TI P11G GAMING GeForce GTX 1080 Ti,11,250,37688.62
Asus ROG STRIX GTX 1050TI 4G GAMING GeForce GTX 1050 Ti,4,75,37688.62
Asus ROG STRIX GTX 1050TI O4G GAMING GeForce GTX 1050 Ti,4,75,37688.62
Asus ROG STRIX GTX 1060 6G GAMING GeForce GTX 1060 (6GB),6,120,37688.62
Asus ROG STRIX GTX 1060 O6G GAMING GeForce GTX 1060 (6GB),6,120,37688.62
Asus ROG STRIX GTX 1070 8G GAMING GeForce GTX 1070,8,150,37688.62
Asus ROG STRIX GTX 1070TI 8G GAMING GeForce GTX 1070 Ti,8,180,37688.62
Asus ROG STRIX GTX 1080 8G GAMING GeForce GTX 1080,8,180,37688.62
Asus ROG STRIX GTX 1080 A8G 11GBPS GeForce GTX 1080,8,180,37688.62
Asus ROG STRIX GTX 1080 A8G GAMING GeForce GTX 1080,8,180,37688.62
Asus ROG STRIX GTX 1080TI 11G GAMING GeForce GTX 1080 Ti,11,250,37688.62
Asus ROG STRIX GTX 1080TI O11G GAMING GeForce GTX 1080 Ti,11,250,87211.75
Asus ROG STRIX RX 560 O4G EVO GAMING Radeon RX 560,4,90,37688.62
Asus ROG STRIX RX 580 8G GAMING Radeon RX 580 (8GB),8,185,37688.62
ASUS ROG STRIX-LC-RTX4090-24G-GAMING GeForce RTX 4090,24,450,37688.62
ASUS ROG STRIX-RTX3080-12G-GAMING GeForce RTX 3080 (12GB),12,320,37688.62
ASUS ROG STRIX-RTX4060-8G-GAMING GeForce RTX 4060 (8GB),8,115,37688.62
ASUS ROG STRIX-RTX4070-12G-GAMING GeForce RTX 4070,12,220,37688.62
ASUS ROG STRIX-RTX4070-O12G-GAMING GeForce RTX 4070,12,220,37688.62
ASUS ROG STRIX-RTX4070S-12G-GAMING GeForce RTX 4070 Super (12GB),12,220,37688.62
ASUS ROG STRIX-RTX4070S-O12G-GAMING GeForce RTX 4070 Super (12GB),12,220,37688.62
ASUS ROG STRIX-RTX4070TI-12G-GAMING GeForce RTX 4070 Ti,12,285,37688.62
ASUS ROG STRIX-RTX4070TI-O12G-GAMING GeForce RTX 4070 Ti,12,285,37688.62
ASUS ROG STRIX-RTX4070TIS-16G-GAMING GeForce RTX 4070 Ti Super (16GB),16,285,37688.62
ASUS ROG STRIX-RTX4080-16G-GAMING GeForce RTX 4080,16,320,37688.62
ASUS ROG STRIX-RTX4080-16G-WHITE GeForce RTX 4080,16,320,33219.35
ASUS ROG STRIX-RTX4080-16G-WHITE graphics card GeForce RTX 4080,16,320,37688.62
ASUS ROG STRIX-RTX4080-O16G-WHITE GeForce RTX 4080,16,320,33219.35
ASUS ROG STRIX-RTX4080S-O16G-GAMING GeForce RTX 4080 Super (16GB),16,340,37688.62
ASUS ROG STRIX-RTX4090-24G-GAMING GeForce RTX 4090,24,450,37688.62
ASUS ROG STRIX-RTX4090-24G-WHITE GeForce RTX 4090,24,450,21824.85
ASUS ROG STRIX-RTX4090-24G-WHITE graphics card GeForce RTX 4090,24,450,37688.62
ASUS ROG STRIX-RTX4090-O24G-BTF-GAMING GeForce RTX 4090,24,450,306774.12
ASUS ROG STRIX-RTX4090-O24G-EVA-02-EDITION GeForce RTX 4090,24,450,21824.85
ASUS ROG STRIX-RTX4090-O24G-GAMING GeForce RTX 4090,24,450,37688.62
ASUS ROG STRIX-RTX4090-O24G-WHITE GeForce RTX 4090,24,450,33219.35
ASUS ROG STRIX-RX6650XT-O8G-GAMING Radeon RX 6650 XT,8,180,37688.62
ASUS ROG STRIX-RX6650XT-O8G-V2-GAMING Radeon RX 6650 XT,8,180,87211.75
ASUS ROG-ASTRAL-RTX5090-O32G-WHITE GeForce RTX 5090 (32GB),32,650,299147.7
ASUS RTX 3070 Dual OC GeForce RTX 3070,8,220,87474.7
ASUS RTX 3070 TUF GeForce RTX 3070,8,220,40075.33
ASUS RTX4080-O16G-NOCTUA GeForce RTX 4080,16,320,87474.7
Asus RX 550 2G Radeon RX 550,2,50,22350.75
Asus RX 560 4G Radeon RX 560,4,90,39636.21
Asus RX 560 O2G Radeon RX 560,2,90,33219.35
Asus RX 560 O4G Radeon RX 560,4,90,33219.35
ASUS RX7900XT-20G Radeon RX 7900 XT,20,315,22350.75
ASUS RX7900XTX-24G Radeon RX 7900 XTX,24,355,22350.75
Asus Strix Geforce GTX 960 GeForce GTX 960,2,150,57761.35
Asus Strix Geforce GTX 980 GeForce GTX 980,4,300,57761.35
Asus Strix R9 380X Radeon R9 380X,4,227,21824.85
Asus Strix R9 390X Radeon R9 390X,8,300,21824.85
Asus Strix RX 470 Radeon RX 470,4,120,33219.35
ASUS T400 T400,4,30,NULL
ASUS TUF Gaming GeForce GTX 1660 Ti Evo Top Edition GeForce GTX 1660 Ti (6GB),6,120,40075.33
ASUS TUF Gaming TUF-GTX1630-4G-GAMING GeForce GTX 1630,4,75,40075.33
ASUS TUF Gaming TUF-GTX1630-O4G-GAMING GeForce GTX 1630,4,75,40075.33
ASUS TUF Gaming TUF-GTX1650-4GD6-P-V2-GAMING GeForce GTX 1650 (4GB),4,75,40075.33
ASUS TUF Gaming TUF-GTX1650-O4GD6-P-V2-GAMING GeForce GTX 1650 (4GB),4,75,40075.33
ASUS TUF Gaming TUF-RTX3050-O8G-GAMING graphics card GeForce RTX 3050 (8GB),8,130,40075.33
ASUS TUF Gaming TUF-RTX3060TI-8GD6X-GAMING GeForce RTX 3060 Ti,8,200,87474.7
ASUS TUF Gaming TUF-RTX3070TI-8G-V2-GAMING GeForce RTX 3070 Ti,8,290,87474.7
ASUS TUF Gaming TUF-RTX3070TI-O8G-V2-GAMING GeForce RTX 3070 Ti,8,310,87474.7
